segment,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,n_baskets
Routine Tech,toilet paper,"energy bar, toothpaste",0.21158129175946547,0.0894580549368968,0.027963375402128187,0.13216374269005848,1.4773822523112763,1.0,0.009035724580290335,1.0492093841360555,0.40984200789960523,0.10240144993203444,0.04690139535549024,0.22237509402829342,226
Routine Tech,"almonds, deodorant",body spray,0.06409304627567433,0.21430339024993814,0.020292006928977976,0.31660231660231664,1.4773556136142743,1.0,0.006556649820654795,1.1496916492952882,0.3452425481420336,0.07861936720997124,0.13020156264250757,0.20564526915566178,164
Routine Tech,body spray,"almonds, deodorant",0.21430339024993814,0.06409304627567433,0.020292006928977976,0.09468822170900693,1.4773556136142743,1.0,0.006556649820654795,1.033795181027125,0.41124639907816407,0.07861936720997124,0.03269040294185537,0.20564526915566178,164
Routine Tech,"body spray, shower gel",gluten free bar,0.09527344716654293,0.15392229646127195,0.021653056174214303,0.2272727272727273,1.4765419467991818,1.0,0.006988348394558351,1.0949240869324717,0.3567286652078775,0.09516041326808049,0.08669467414714567,0.18397398421514177,175
Routine Tech,gluten free bar,"body spray, shower gel",0.15392229646127195,0.09527344716654293,0.021653056174214303,0.14067524115755628,1.4765419467991816,1.0,0.006988348394558351,1.0528342672823392,0.38145656624744084,0.09516041326808049,0.05018289100593133,0.18397398421514177,175
Routine Tech,"energy bar, shower gel",toilet paper,0.09119029943083395,0.21158129175946547,0.02845830240039594,0.31207598371777473,1.474969649360851,1.0,0.009164141050887642,1.1460839999472856,0.35433154763666497,0.10374379792512405,0.12746360646689509,0.22328945384719145,230
Routine Tech,toilet paper,"energy bar, shower gel",0.21158129175946547,0.09119029943083395,0.02845830240039594,0.13450292397660818,1.474969649360851,1.0,0.009164141050887642,1.0500436405224824,0.4084377302873986,0.10374379792512405,0.04765862921428827,0.22328945384719145,230
Routine Tech,"razor, toothpaste",gluten free bar,0.09651076466221233,0.15392229646127195,0.02190051967334818,0.2269230769230769,1.4742703438041058,1.0,0.007045361143307085,1.094428870249101,0.3560621886736394,0.09583107742284785,0.08628141381870541,0.1846030175612169,177
Routine Tech,gluten free bar,"razor, toothpaste",0.15392229646127195,0.09651076466221233,0.02190051967334818,0.1422829581993569,1.4742703438041058,1.0,0.007045361143307085,1.053365144105162,0.3802231795400578,0.09583107742284785,0.05066158150742297,0.1846030175612169,177
Routine Tech,"nonfat milk, tooth brush",shampoo,0.04986389507547637,0.3450878495421925,0.02536500866122247,0.5086848635235732,1.4740735270697451,1.0,0.008157584339828806,1.332977760780285,0.3384860198387112,0.06863073317710078,0.24979993708624956,0.2910939556054582,205
Routine Tech,shampoo,"nonfat milk, tooth brush",0.3450878495421925,0.04986389507547637,0.02536500866122247,0.07350304768734314,1.4740735270697451,1.0,0.008157584339828806,1.025514549781152,0.4910701202232124,0.06863073317710078,0.024879754057703776,0.2910939556054582,205
Routine Tech,"antioxydant juice, toilet paper",toothpaste,0.05617421430339025,0.3453353130413264,0.02858203414996288,0.5088105726872247,1.4733812427295414,1.0,0.009183094268651052,1.3328151025974793,0.3404113802645527,0.07664233576642335,0.24970838186697225,0.2957883031834547,231
Routine Tech,toothpaste,"antioxydant juice, toilet paper",0.3453353130413264,0.05617421430339025,0.02858203414996288,0.0827660336796847,1.4733812427295412,1.0,0.009183094268651052,1.0289913155778274,0.49076885440521795,0.07664233576642335,0.02817449976392393,0.2957883031834547,231
Routine Tech,"gluten free bar, shampoo",body spray,0.06941351150705272,0.21430339024993814,0.02190051967334818,0.31550802139037426,1.472249323831989,1.0,0.0070249688282336895,1.1478536408067308,0.34469361494031386,0.08364839319470699,0.1288087919491346,0.2088510083857183,177
Routine Tech,body spray,"gluten free bar, shampoo",0.21430339024993814,0.06941351150705272,0.02190051967334818,0.10219399538106234,1.472249323831989,1.0,0.0070249688282336895,1.03651176724745,0.4082583744828505,0.08364839319470699,0.03522561769309211,0.2088510083857183,177
Routine Tech,"cotton buds, shampoo",toilet paper,0.09180895817866865,0.21158129175946547,0.02858203414996288,0.3113207547169812,1.4714001986097323,1.0,0.009156976183429429,1.1448271653903652,0.3527619519445134,0.10400720396217919,0.12650570301673603,0.22320423700761338,231
Routine Tech,toilet paper,"cotton buds, shampoo",0.21158129175946547,0.09180895817866865,0.02858203414996288,0.13508771929824562,1.471400198609732,1.0,0.009156976183429429,1.0500383242153324,0.4063516521143641,0.10400720396217919,0.04765380754338162,0.22320423700761338,231
Routine Tech,"low fat yogurt, shampoo",deodorant,0.05369957931205147,0.34347933679782233,0.027097253155159613,0.5046082949308756,1.4691081554867926,1.0,0.008652557266734112,1.3252556643243958,0.3374350413633671,0.07321965897693078,0.24542861659090393,0.2917493924222101,219
Routine Tech,deodorant,"low fat yogurt, shampoo",0.34347933679782233,0.05369957931205147,0.027097253155159613,0.07889048991354466,1.4691081554867926,1.0,0.008652557266734112,1.0273484426397126,0.48637451872352655,0.07321965897693078,0.026620415727153242,0.2917493924222101,219
Routine Tech,"nonfat milk, shower gel",tooth brush,0.05246226181638208,0.3419945558030191,0.02635486265775798,0.5023584905660378,1.4689078584496083,1.0,0.008413054731442701,1.3222479068223694,0.33689645490248005,0.07159663865546217,0.24371217013063504,0.2897103596100811,213
Routine Tech,tooth brush,"nonfat milk, shower gel",0.3419945558030191,0.05246226181638208,0.02635486265775798,0.07706222865412445,1.468907858449608,1.0,0.008413054731442701,1.0266539821009486,0.48513596307694473,0.07159663865546217,0.02596199164045884,0.2897103596100811,213
Routine Tech,"protein bar, toilet paper",deodorant,0.05642167780252413,0.34347933679782233,0.02845830240039594,0.5043859649122807,1.4684608675868345,1.0,0.00907862192776454,1.3246611611512964,0.33809051414497315,0.07661558960692871,0.24508996766322141,0.29361949542444005,230
Routine Tech,deodorant,"protein bar, toilet paper",0.34347933679782233,0.05642167780252413,0.02845830240039594,0.08285302593659942,1.4684608675868345,1.0,0.00907862192776454,1.0288190975727387,0.4859175011062129,0.07661558960692871,0.028011822137371693,0.29361949542444005,230
Routine Tech,"protein bar, toothpaste",antioxydant juice,0.09106656768126702,0.21034397426379609,0.028087107151695125,0.30842391304347827,1.4662835677749362,1.0,0.008931803383054451,1.1418208937953755,0.34986465108525,0.10276143051154367,0.12420590178899896,0.22097666240409208,227
Routine Tech,antioxydant juice,"protein bar, toothpaste",0.21034397426379609,0.09106656768126702,0.028087107151695125,0.1335294117647059,1.4662835677749362,1.0,0.008931803383054451,1.0490066768104862,0.40271164632908907,0.10276143051154367,0.04671722105667751,0.22097666240409208,227
Routine Tech,"oatmeal, shampoo",tooth brush,0.04986389507547637,0.3419945558030191,0.024993813412521652,0.5012406947890818,1.4656393977153976,1.0,0.007940632765575762,1.319284547320315,0.33437728458351756,0.06812816188870151,0.242013406409432,0.2871615919676234,202
Routine Tech,tooth brush,"oatmeal, shampoo",0.3419945558030191,0.04986389507547637,0.024993813412521652,0.07308248914616497,1.4656393977153976,1.0,0.007940632765575762,1.025049256054404,0.48282872664852045,0.06812816188870151,0.024437124271299036,0.2871615919676234,202
Routine Tech,"green tea, toothpaste",tooth brush,0.06050482553823311,0.3419945558030191,0.030314278643900024,0.5010224948875256,1.4650013761508616,1.0,0.009621957710012827,1.31870763201772,0.3378482329320507,0.08144946808510638,0.24168179836047043,0.2948310737824025,245
Routine Tech,tooth brush,"green tea, toothpaste",0.3419945558030191,0.06050482553823311,0.030314278643900024,0.0886396526772793,1.4650013761508616,1.0,0.009621957710012827,1.0308712434348248,0.4823771404011021,0.08144946808510638,0.029946750024729532,0.2948310737824025,245
Routine Tech,"deodorant, green tea",tooth brush,0.062484533531304134,0.3419945558030191,0.031304132640435536,0.500990099009901,1.4649066498545658,1.0,0.009934762350838327,1.3186220211090292,0.33851457056694867,0.08388594164456233,0.24163256491124854,0.2962620538464845,253
Routine Tech,tooth brush,"deodorant, green tea",0.3419945558030191,0.062484533531304134,0.031304132640435536,0.09153400868306802,1.4649066498545658,1.0,0.009934762350838327,1.0319764035521606,0.4823100603959703,0.08388594164456233,0.03098559564162013,0.2962620538464845,253
Routine Tech,deodorant,"razor, shower gel",0.34347933679782233,0.09255134867607027,0.04652313783716902,0.13544668587896255,1.4634760899382024,1.0,0.014733661974168394,1.049615606698012,0.48238445437120586,0.11944091486658197,0.04727026387698056,0.3190602413352032,376
Routine Tech,"razor, shower gel",deodorant,0.09255134867607027,0.34347933679782233,0.04652313783716902,0.5026737967914439,1.4634760899382022,1.0,0.014733661974168394,1.3201006883742712,0.3489953524534522,0.11944091486658197,0.24248202519194295,0.3190602413352032,376
Routine Tech,"protein bar, shower gel",deodorant,0.09279881217520415,0.34347933679782233,0.04664686958673596,0.5026666666666667,1.4634553314121037,1.0,0.014772395125171159,1.3200817624708667,0.34907986646233735,0.11972054620514451,0.2424711647191859,0.31923679154658985,377
Routine Tech,deodorant,"protein bar, shower gel",0.34347933679782233,0.09279881217520415,0.04664686958673596,0.13580691642651296,1.4634553314121037,1.0,0.014772395125171159,1.0497667767409893,0.48236969108591365,0.11972054620514451,0.047407460250828946,0.31923679154658985,377
Routine Tech,"cotton buds, protein bar",deodorant,0.05221479831724821,0.34347933679782233,0.02623113090819104,0.5023696682464455,1.4625906551757104,1.0,0.008296426611150577,1.3192939041491378,0.33370609389625094,0.07099799062290689,0.24201878227813273,0.28936927216356856,212
Routine Tech,deodorant,"cotton buds, protein bar",0.34347933679782233,0.05221479831724821,0.02623113090819104,0.07636887608069164,1.4625906551757104,1.0,0.008296426611150577,1.0261512167984863,0.4817543684970378,0.07099799062290689,0.025484759332134437,0.28936927216356856,212
Routine Tech,"shampoo, tooth brush",cotton buds,0.15256124721603564,0.19908438505320467,0.04441969809453106,0.2911597729115977,1.4624942726361296,1.0,0.014047136009576668,1.129895827493591,0.3731675445371321,0.1445831655255739,0.11496265791310563,0.2571398615956373,359
Routine Tech,cotton buds,"shampoo, tooth brush",0.19908438505320467,0.15256124721603564,0.04441969809453106,0.2231199502796768,1.4624942726361296,1.0,0.014047136009576668,1.090823162583519,0.394843891941112,0.1445831655255739,0.08326112398311399,0.2571398615956373,359
Routine Tech,"protein bar, tooth brush",shampoo,0.09539717891610987,0.3450878495421925,0.048131650581539225,0.5045395590142673,1.4620612104529611,1.0,0.015211243256987084,1.3218253089082976,0.34936228432066496,0.12267423525701672,0.24347037898229892,0.32200803694707625,389
Routine Tech,shampoo,"protein bar, tooth brush",0.3450878495421925,0.09539717891610987,0.048131650581539225,0.13947651487988527,1.462061210452961,1.0,0.015211243256987084,1.0512238616679042,0.4825595429186437,0.12267423525701672,0.048727833847521926,0.32200803694707625,389
Routine Tech,"deodorant, oatmeal",shower gel,0.04788418708240535,0.3431081415491215,0.024003959415986143,0.5012919896640827,1.4610320448846437,1.0,0.007574504976551592,1.31718730166057,0.33142219810695117,0.06540795684423467,0.24080652862405663,0.28562616071736413,194
Routine Tech,shower gel,"deodorant, oatmeal",0.3431081415491215,0.04788418708240535,0.024003959415986143,0.06996033177064552,1.4610320448846437,1.0,0.007574504976551592,1.023736777518608,0.4803717864820096,0.06540795684423467,0.02318640693571892,0.28562616071736413,194
Routine Tech,"razor, shampoo",gluten free bar,0.09193268992823558,0.15392229646127195,0.020663202177678794,0.22476446837146705,1.4602463290821517,1.0,0.006512711424062727,1.09138148216888,0.3470932504795561,0.09175824175824178,0.08373010140073074,0.17950442068091038,167
Routine Tech,gluten free bar,"razor, shampoo",0.15392229646127195,0.09193268992823558,0.020663202177678794,0.13424437299035372,1.4602463290821517,1.0,0.006512711424062727,1.0488725475666434,0.3725237445553469,0.09175824175824178,0.04659531577981179,0.17950442068091038,167
Routine Tech,"deodorant, razor",shower gel,0.09292254392477109,0.3431081415491215,0.04652313783716902,0.5006657789613849,1.4592069331287099,1.0,0.014640656483124202,1.3155354285242928,0.34693425180739335,0.11944091486658197,0.2398532351791133,0.31812949965018394,376
Routine Tech,shower gel,"deodorant, razor",0.3431081415491215,0.09292254392477109,0.04652313783716902,0.13559322033898305,1.4592069331287099,1.0,0.014640656483124202,1.0493641158517355,0.47906856281785665,0.11944091486658197,0.04704193244846011,0.31812949965018394,376
Routine Tech,"razor, toilet paper",toothpaste,0.05877258104429597,0.3453353130413264,0.02957188814649839,0.5031578947368421,1.4570125780233458,1.0,0.009275640473319715,1.3176513826498728,0.3332500950181867,0.0789560621076974,0.24107391896865582,0.2943951422806389,239
Routine Tech,toothpaste,"razor, toilet paper",0.3453353130413264,0.05877258104429597,0.02957188814649839,0.08563238982443568,1.4570125780233456,1.0,0.009275640473319715,1.0293752846024178,0.47912180548163796,0.0789560621076974,0.028537002045627594,0.2943951422806389,239
Routine Tech,"cotton buds, deodorant",toilet paper,0.08673595644642415,0.21158129175946547,0.026726057906458798,0.3081312410841655,1.456325549966214,1.0,0.00837435219953164,1.1395495143847725,0.34309939935871386,0.09840546697038725,0.12246024645985966,0.21722351527892486,216
Routine Tech,toilet paper,"cotton buds, deodorant",0.21158129175946547,0.08673595644642415,0.026726057906458798,0.12631578947368421,1.4563255499662138,1.0,0.00837435219953164,1.045302218525177,0.39742885540908146,0.09840546697038725,0.043338871497942806,0.21722351527892486,216
Routine Tech,"green tea, shampoo",tooth brush,0.06211333828260331,0.3419945558030191,0.030932937391734718,0.49800796812749004,1.4561868301036087,1.0,0.009690513856333138,1.310788622963827,0.33402216358839043,0.08289124668435012,0.23710048860593727,0.29422829665419364,250
Routine Tech,tooth brush,"green tea, shampoo",0.3419945558030191,0.06211333828260331,0.030932937391734718,0.09044862518089725,1.4561868301036087,1.0,0.009690513856333138,1.031153036192078,0.47609778112072204,0.08289124668435012,0.030211845476518676,0.29422829665419364,250
Routine Tech,deodorant,"antioxydant juice, toilet paper",0.34347933679782233,0.05617421430339025,0.028087107151695125,0.08177233429394813,1.455691642651297,1.0,0.008792425277627896,1.0278777485656292,0.47681869581605724,0.07559107559107558,0.027121657808559095,0.2908861671469741,227
Routine Tech,"antioxydant juice, toilet paper",deodorant,0.05617421430339025,0.34347933679782233,0.028087107151695125,0.5,1.4556916426512967,1.0,0.008792425277627896,1.3130413264043552,0.331672784478238,0.07559107559107558,0.23840934790802865,0.2908861671469741,227
Routine Tech,"cotton buds, protein bar",tooth brush,0.05221479831724821,0.3419945558030191,0.025983667409057165,0.49763033175355453,1.4550826126021084,1.0,0.008126490652205637,1.3098032898638017,0.32998383687678723,0.07056451612903226,0.23652657789248357,0.2868035884527541,210
Routine Tech,tooth brush,"cotton buds, protein bar",0.3419945558030191,0.05221479831724821,0.025983667409057165,0.07597684515195369,1.4550826126021084,1.0,0.008126490652205637,1.0257158564804723,0.4753057898601336,0.07056451612903226,0.025071130877035205,0.2868035884527541,210
Routine Tech,tooth brush,"protein bar, shampoo",0.3419945558030191,0.0967582281613462,0.048131650581539225,0.14073806078147613,1.454533257334898,1.0,0.015040863321212461,1.0511832662577008,0.4749113212052776,0.12321824516946468,0.04869109688162878,0.31909025801222146,389
Routine Tech,"protein bar, shampoo",tooth brush,0.0967582281613462,0.3419945558030191,0.048131650581539225,0.49744245524296676,1.4545332573348977,1.0,0.015040863321212461,1.3093136319644763,0.3459696446807761,0.12321824516946468,0.23624105364303447,0.31909025801222146,389
Routine Tech,"gluten free bar, shower gel",tooth brush,0.06594902251917842,0.3419945558030191,0.0327889136352388,0.49718574108818014,1.4537826192021244,1.0,0.010234706973149078,1.3086451558096674,0.3341779618442528,0.08740105540897096,0.23585091377861447,0.2965306418899656,265
Routine Tech,tooth brush,"gluten free bar, shower gel",0.3419945558030191,0.06594902251917842,0.0327889136352388,0.09587554269175108,1.4537826192021244,1.0,0.010234706973149078,1.0331000007030775,0.4743718379018925,0.08740105540897096,0.032039493447441024,0.2965306418899656,265
Routine Tech,"antioxydant juice, toothpaste",toilet paper,0.09292254392477109,0.21158129175946547,0.02858203414996288,0.307589880159787,1.4537669072815196,1.0,0.008921362272784145,1.1386585574781565,0.34410712735634313,0.10358744394618834,0.12177360506142478,0.22133879972901632,231
Routine Tech,toilet paper,"antioxydant juice, toothpaste",0.21158129175946547,0.09292254392477109,0.02858203414996288,0.13508771929824562,1.4537669072815196,1.0,0.008921362272784145,1.0487508112837332,0.39589600606549774,0.10358744394618834,0.04648464702883933,0.22133879972901632,231
Routine Tech,"almonds, shower gel",shampoo,0.06347438752783964,0.3450878495421925,0.03179905963870329,0.5009746588693957,1.4517307970535878,1.0,0.009894819745713341,1.312382551503341,0.3322568556054724,0.08440065681444991,0.23802705327459975,0.2965611910338373,257
Routine Tech,shampoo,"almonds, shower gel",0.3450878495421925,0.06347438752783964,0.03179905963870329,0.09214772319827895,1.4517307970535878,1.0,0.009894819745713341,1.0315837018897531,0.47512793124462893,0.08440065681444991,0.030616712761063616,0.2965611910338373,257
Routine Tech,"nonfat milk, shampoo",tooth brush,0.051101212571145756,0.3419945558030191,0.02536500866122247,0.4963680387409201,1.4513916386049623,1.0,0.007888672166957822,1.3065204252565057,0.3277547554455854,0.0689771197846568,0.23460821532608428,0.28526795569462793,205
Routine Tech,tooth brush,"nonfat milk, shampoo",0.3419945558030191,0.051101212571145756,0.02536500866122247,0.07416787264833574,1.4513916386049623,1.0,0.007888672166957822,1.0249145167852103,0.47264972160815993,0.0689771197846568,0.024308872961774607,0.28526795569462793,205
Routine Tech,"deodorant, nonfat milk",tooth brush,0.049368968077208614,0.3419945558030191,0.024498886414253896,0.49624060150375937,1.4510190091727146,1.0,0.007614968106235506,1.3061899116149023,0.3269713929612405,0.06677908937605397,0.23441454331579223,0.283937956323515,198
Routine Tech,tooth brush,"deodorant, nonfat milk",0.3419945558030191,0.049368968077208614,0.024498886414253896,0.07163531114327061,1.4510190091727144,1.0,0.007614968106235506,1.0239844786572858,0.4723808221363691,0.06677908937605397,0.023422697469727066,0.283937956323515,198
Routine Tech,"razor, tooth brush",toothpaste,0.09143776292996783,0.3453353130413264,0.045780747339767384,0.5006765899864682,1.4498273737981497,1.0,0.014204058854548354,1.3111035329605958,0.34148757227880205,0.11708860759493671,0.23728372713487736,0.31662278084060064,370
Routine Tech,toothpaste,"razor, tooth brush",0.3453353130413264,0.09143776292996783,0.045780747339767384,0.13256897169473306,1.4498273737981495,1.0,0.014204058854548354,1.0474172671055182,0.47392614689911994,0.11708860759493671,0.0452706563035316,0.31662278084060064,370
Routine Tech,"protein bar, shower gel",body spray,0.09279881217520415,0.21430339024993814,0.028829497649096758,0.3106666666666667,1.4496581986143189,1.0,0.008942397588783273,1.1397919870648865,0.34191117073958827,0.1036016007114273,0.12264692913385832,0.22259661277906084,233
Routine Tech,body spray,"protein bar, shower gel",0.21430339024993814,0.09279881217520415,0.028829497649096758,0.13452655889145496,1.4496581986143187,1.0,0.008942397588783273,1.04821378072885,0.3947862525767971,0.1036016007114273,0.04599613324614553,0.22259661277906084,233
Routine Tech,shampoo,"protein bar, razor",0.3450878495421925,0.05790645879732739,0.028953229398663696,0.0839010397992112,1.4489064180709934,1.0,0.008970414057690411,1.0283752980094927,0.4730776497260533,0.0774065497849818,0.02759235666630219,0.2919505198996056,234
Routine Tech,shampoo,"nonfat milk, shower gel",0.3450878495421925,0.05246226181638208,0.02623113090819104,0.07601290785227681,1.4489064180709934,1.0,0.008127041795856271,1.0254880682165737,0.4730776497260534,0.07064311896034654,0.024854573160368397,0.2880064539261384,212
Routine Tech,shampoo,"low fat yogurt, tooth brush",0.3450878495421925,0.05073001732244494,0.02536500866122247,0.07350304768734314,1.4489064180709934,1.0,0.007858696076181771,1.024579714275426,0.4730776497260533,0.06847027388109554,0.023990045804106786,0.2867515238436716,205
Routine Tech,"body spray, protein bar",shampoo,0.05864884929472903,0.3450878495421925,0.029324424647364514,0.5,1.4489064180709932,1.0,0.009085419366122338,1.309824300915615,0.32912723449001047,0.0783212161269002,0.23653882486302666,0.2924883470778057,237
Routine Tech,"low fat yogurt, tooth brush",shampoo,0.05073001732244494,0.3450878495421925,0.02536500866122247,0.5,1.4489064180709932,1.0,0.007858696076181771,1.309824300915615,0.3263816475495308,0.06847027388109554,0.23653882486302666,0.2867515238436716,205
Routine Tech,"nonfat milk, shower gel",shampoo,0.05246226181638208,0.3450878495421925,0.02623113090819104,0.5,1.4489064180709932,1.0,0.008127041795856271,1.309824300915615,0.3269783233220163,0.07064311896034654,0.23653882486302666,0.2880064539261384,212
Routine Tech,"oatmeal, tooth brush",shampoo,0.049987626825043305,0.3450878495421925,0.024993813412521652,0.5,1.4489064180709932,1.0,0.00774369076774984,1.309824300915615,0.32612659546756967,0.06753594115680374,0.23653882486302666,0.2862136966654715,202
Routine Tech,"protein bar, razor",shampoo,0.05790645879732739,0.3450878495421925,0.028953229398663696,0.5,1.4489064180709932,1.0,0.008970414057690411,1.309824300915615,0.32886787496716574,0.0774065497849818,0.23653882486302666,0.2919505198996056,234
Routine Tech,"protein bar, toilet paper",shampoo,0.05642167780252413,0.3450878495421925,0.028210838901262063,0.5,1.4489064180709932,1.0,0.008740403440826553,1.309824300915615,0.3283503802779963,0.07557176002651642,0.23653882486302666,0.29087486554320546,228
Routine Tech,shampoo,"body spray, protein bar",0.3450878495421925,0.05864884929472903,0.029324424647364514,0.08497669415561133,1.4489064180709932,1.0,0.009085419366122338,1.0287728680709252,0.4730776497260532,0.0783212161269002,0.0279681443435398,0.2924883470778057,237
Routine Tech,shampoo,"protein bar, toilet paper",0.3450878495421925,0.05642167780252413,0.028210838901262063,0.0817497310864109,1.4489064180709932,1.0,0.008740403440826553,1.02758295220959,0.47307764972605326,0.07557176002651642,0.026842555289846956,0.29087486554320546,228
Routine Tech,shampoo,"oatmeal, tooth brush",0.3450878495421925,0.049987626825043305,0.024993813412521652,0.07242739333094299,1.4489064180709932,1.0,0.00774369076774984,1.02419192453999,0.4730776497260532,0.06753594115680374,0.023620499205610997,0.2862136966654715,202
Routine Tech,"energy bar, shampoo",cotton buds,0.09094283593170008,0.19908438505320467,0.02623113090819104,0.28843537414965986,1.4488096295074897,1.0,0.008125832341734047,1.1255697456709266,0.34076866183347837,0.09943714821763602,0.1115610526614477,0.21009711529111333,212
Routine Tech,cotton buds,"energy bar, shampoo",0.19908438505320467,0.09094283593170008,0.02623113090819104,0.1317588564325668,1.4488096295074895,1.0,0.008125832341734047,1.0470100050006403,0.3867800646517172,0.09943714821763602,0.04489928919123517,0.21009711529111333,212
Routine Tech,toilet paper,"razor, toothpaste",0.21158129175946547,0.09651076466221233,0.02957188814649839,0.13976608187134504,1.4481916329284752,1.0,0.009152015890573736,1.0502832035537846,0.39253717230456475,0.10617503331852511,0.04787585232596694,0.2230881691408007,239
Routine Tech,"razor, toothpaste",toilet paper,0.09651076466221233,0.21158129175946547,0.02957188814649839,0.3064102564102564,1.448191632928475,1.0,0.009152015890573736,1.1367219823061312,0.34254270911047474,0.10617503331852511,0.12027741561639864,0.2230881691408007,239
Routine Tech,"deodorant, shampoo",nonfat milk,0.15528334570650829,0.11247216035634744,0.025241276911655532,0.16254980079681278,1.445244763520177,1.0,0.007776223552682995,1.0597977533328107,0.36470889806046924,0.10408163265306125,0.056423740421001095,0.1934861215205186,204
Routine Tech,nonfat milk,"deodorant, shampoo",0.11247216035634744,0.15528334570650829,0.025241276911655532,0.22442244224422445,1.4452447635201768,1.0,0.007776223552682995,1.0891453031954383,0.34711663837429574,0.10408163265306125,0.08184886161093043,0.1934861215205186,204
Routine Tech,"protein bar, shampoo",cotton buds,0.0967582281613462,0.19908438505320467,0.02783964365256125,0.2877237851662404,1.4452353211395619,1.0,0.00857659130022197,1.124445261918122,0.3410727549467275,0.10387811634349031,0.11067258330195505,0.2137810970579493,225
Routine Tech,cotton buds,"protein bar, shampoo",0.19908438505320467,0.0967582281613462,0.02783964365256125,0.13983840894965818,1.4452353211395619,1.0,0.00857659130022197,1.0500838228962384,0.3846487117427949,0.10387811634349031,0.04769507138782704,0.2137810970579493,225
Routine Tech,deodorant,"low fat yogurt, shower gel",0.34347933679782233,0.051101212571145756,0.02536500866122247,0.07384726224783862,1.4451176113487452,1.0,0.007812798057720786,1.02455971758168,0.4691623840475119,0.06869973190348526,0.023970996673234025,0.28510765049437936,205
Routine Tech,"low fat yogurt, shower gel",deodorant,0.051101212571145756,0.34347933679782233,0.02536500866122247,0.4963680387409201,1.445117611348745,1.0,0.007812798057720786,1.3035722783774009,0.32460237446291534,0.06869973190348526,0.2328772124206778,0.28510765049437936,205
Routine Tech,"gluten free bar, protein bar",shampoo,0.04021281860925514,0.3450878495421925,0.0200445434298441,0.49846153846153846,1.4444482444769287,1.0,0.006167588331945983,1.3058064349618863,0.3205857871106464,0.054878048780487805,0.2341897135549129,0.2782734368535731,162
Routine Tech,shampoo,"gluten free bar, protein bar",0.3450878495421925,0.04021281860925514,0.0200445434298441,0.05808533524560775,1.4444482444769287,1.0,0.006167588331945983,1.0189746665012513,0.4698250426255968,0.054878048780487805,0.018621332919298936,0.2782734368535731,162
Routine Tech,"deodorant, nonfat milk",toothpaste,0.049368968077208614,0.3453353130413264,0.024622618163820838,0.4987468671679198,1.4442394053927365,1.0,0.00757377011835075,1.306056050482554,0.323568251252357,0.0665329321297225,0.2343360764413396,0.28502373813430026,199
Routine Tech,toothpaste,"deodorant, nonfat milk",0.3453353130413264,0.049368968077208614,0.024622618163820838,0.07130060910068076,1.4442394053927365,1.0,0.00757377011835075,1.0236154359940242,0.4698497211060024,0.0665329321297225,0.02307061339993516,0.28502373813430026,199
Routine Tech,"antioxydant juice, deodorant",toilet paper,0.09193268992823558,0.21158129175946547,0.028087107151695125,0.30551816958277256,1.4439753488701568,1.0,0.00863586986175664,1.1352618221370487,0.3385953865445184,0.10197663971248877,0.11914592695668047,0.21913335379723425,227
Routine Tech,toilet paper,"antioxydant juice, deodorant",0.21158129175946547,0.09193268992823558,0.028087107151695125,0.13274853801169592,1.4439753488701568,1.0,0.00863586986175664,1.0470634526114075,0.38997984021503773,0.10197663971248877,0.04494804254128988,0.21913335379723425,227
Routine Tech,toothpaste,"toilet paper, tooth brush",0.3453353130413264,0.08933432318732987,0.044543429844097995,0.12898602651379434,1.4438574325269888,1.0,0.013693133380866411,1.0455236133213337,0.46956991956991956,0.11417697431018077,0.04354144922343558,0.3138004924812739,360
Routine Tech,"toilet paper, tooth brush",toothpaste,0.08933432318732987,0.3453353130413264,0.044543429844097995,0.4986149584487535,1.4438574325269886,1.0,0.013693133380866411,1.3057124419452,0.3375671799516908,0.11417697431018077,0.23413458593513994,0.3138004924812739,360
Routine Tech,"body spray, tooth brush",gluten free bar,0.09242761692650334,0.15392229646127195,0.020539470428111852,0.2222222222222222,1.4437299035369775,1.0,0.006312799374341729,1.0878141902640788,0.33865030674846636,0.09095890410958904,0.08072535829189821,0.1778313683458378,166
Routine Tech,gluten free bar,"body spray, tooth brush",0.15392229646127195,0.09242761692650334,0.020539470428111852,0.13344051446945338,1.4437299035369775,1.0,0.006312799374341729,1.0473284272202503,0.36326411231354205,0.09095890410958904,0.04518967115775354,0.1778313683458378,166
Routine Tech,"deodorant, gluten free bar",shampoo,0.06731007176441475,0.3450878495421925,0.03353130413264044,0.49816176470588236,1.44357955623985,1.0,0.010303416214927898,1.3050264097034698,0.32945303451442576,0.08850424559111693,0.23373198230737602,0.29766460411701434,271
Routine Tech,shampoo,"deodorant, gluten free bar",0.3450878495421925,0.06731007176441475,0.03353130413264044,0.0971674435281463,1.44357955623985,1.0,0.010303416214927898,1.0330707743641967,0.4691889238937732,0.08850424559111693,0.0320121091263569,0.29766460411701434,271
Routine Tech,shower gel,"razor, shampoo",0.3431081415491215,0.09193268992823558,0.04553328384063351,0.13270825820411108,1.4435372043144359,1.0,0.01399042945174496,1.047014823629523,0.46774396635737525,0.11689961880559085,0.044903684807961,0.3139988128167258,368
